content,current_date,date,rating,reviewer_name,title,total_rating
,2020/02/27,4  weeks ago,5,Daraz Customer,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
,2020/02/27,4  weeks ago,3,Daraz Customer,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
,2020/02/27,25 Jan 2020,3,Daraz Customer,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
,2020/02/27,24 Jan 2020,5,Daraz Customer,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
,2020/02/27,23 Jan 2020,5,Daraz Customer,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
,2020/02/27,22 Jan 2020,3,Daraz Customer,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
,2020/02/27,19 Jan 2020,4,Imtiaz M.,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
,2020/02/27,18 Jan 2020,1,Daraz Customer,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
,2020/02/27,18 Jan 2020,5,Daraz Customer,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
,2020/02/27,17 Jan 2020,3,MH R.,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
,2020/02/27,16 Jan 2020,4,Daraz Customer,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
,2020/02/27,15 Jan 2020,4,Daraz Customer,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
,2020/02/27,11 Jan 2020,5,Daraz Customer,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
,2020/02/27,10 Jan 2020,5,Daraz Customer,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
,2020/02/27,10 Jan 2020,5,Daraz Customer,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
,2020/02/27,08 Jan 2020,4,Daraz Customer,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
,2020/02/27,07 Jan 2020,5,Daraz Customer,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
,2020/02/27,03 Jan 2020,5,Daraz Customer,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
,2020/02/27,31 Dec 2019,5,Daraz Customer,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
,2020/02/27,29 Dec 2019,2,Daraz Customer,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
,2020/02/27,25 Dec 2019,5,Daraz Customer,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
,2020/02/27,25 Dec 2019,5,Daraz Customer,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
,2020/02/27,24 Dec 2019,5,Daraz Customer,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
,2020/02/27,21 Dec 2019,5,Daraz Customer,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
,2020/02/27,11 Dec 2019,4,Daraz Customer,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
,2020/02/27,09 Dec 2019,3,Daraz Customer,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
,2020/02/27,07 Dec 2019,5,Daraz Customer,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
,2020/02/27,06 Dec 2019,5,Daraz Customer,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
,2020/02/27,01 Dec 2019,5,Daraz Customer,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
,2020/02/27,30 Nov 2019,3,Daraz Customer,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
,2020/02/27,26 Nov 2019,5,Daraz Customer,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
,2020/02/27,24 Nov 2019,5,Daraz Customer,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
,2020/02/27,19 Nov 2019,5,Nazmul H.,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
,2020/02/27,18 Nov 2019,5,Daraz Customer,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
,2020/02/27,18 Nov 2019,4,Daraz Customer,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
,2020/02/27,15 Nov 2019,5,Daraz Customer,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
,2020/02/27,15 Nov 2019,5,Farhan S.,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
,2020/02/27,13 Nov 2019,5,Daraz Customer,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
,2020/02/27,11 Nov 2019,5,Daraz Customer,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
,2020/02/27,10 Nov 2019,5,Daraz Customer,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
,2020/02/27,08 Nov 2019,5,Daraz Customer,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
,2020/02/27,05 Nov 2019,5,Daraz Customer,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
,2020/02/27,30 Oct 2019,1,Daraz Customer,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
,2020/02/27,19 Oct 2019,5,Daraz Customer,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
,2020/02/27,14 Oct 2019,5,Daraz Customer,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
,2020/02/27,12 Oct 2019,5,Daraz Customer,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
,2020/02/27,09 Oct 2019,5,Daraz Customer,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
,2020/02/27,08 Oct 2019,5,Daraz Customer,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
,2020/02/27,06 Oct 2019,4,Daraz Customer,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
,2020/02/27,25 Sep 2019,5,Daraz Customer,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
,2020/02/27,25 Sep 2019,5,Daraz Customer,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
,2020/02/27,23 Sep 2019,5,Daraz Customer,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
,2020/02/27,22 Sep 2019,5,NINJA S.,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
,2020/02/27,21 Sep 2019,5,Daraz Customer,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
,2020/02/27,19 Sep 2019,5,Daraz Customer,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
,2020/02/27,18 Sep 2019,5,Daraz Customer,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
,2020/02/27,16 Sep 2019,5,Daraz Customer,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
"nice i like it
",2020/02/27,18 Jul 2019,5,Nazmul H.,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
