content,current_date,date,rating,reviewer_name,title,total_rating
"I didn't receive the product. Daraz played with me like a snake. I have lots of proof for that. And daraz showed my order is delivered in system to kill the issue. Instead of this if they tell me the truth for their mistake that should be good.

I bought Xiomi Note8 pro 6gb128gb rom from market. I am very much happy with that phone.",2020/02/25,06 Dec 2019,5,by Daraz Customer,Xiaomi Redmi Note 7 Pro - 6.3inches - 6GB RAM - 64GB ROM - 48MP + 5MP AI Dual Rear Camera,4.9
"finally I got it
ok no problem
but I confused now",2020/02/25,05 Dec 2019,5,by Daraz Customer,Xiaomi Redmi Note 7 Pro - 6.3inches - 6GB RAM - 64GB ROM - 48MP + 5MP AI Dual Rear Camera,4.9
its indian version. it should be global version. still they are giving 1 year warrenty. lets see the service if any problem occur.,2020/02/25,14 Nov 2019,4,by Daraz Customer,Xiaomi Redmi Note 7 Pro - 6.3inches - 6GB RAM - 64GB ROM - 48MP + 5MP AI Dual Rear Camera,4.9
Thanks Daraz ❤️❤️,2020/02/25,12 Nov 2019,5,Daraz Customer,Redmi 8 - 6.22inches - 3GB RAM - 32GB ROM - 8MP Front Camera,4.9
100%authentic product.Buy this product without any hesitation.,2020/02/25,15 Dec 2019,5,Daraz Customer,Redmi Note 8 Pro - 6.53inches - 6GB RAM - 64GB ROM - 20MP Selfie Camera,4.9
"original product, deliver time just wow",2020/02/25,20 Nov 2019,5,Daraz Customer,Redmi 8 - 6.22inches - 3GB RAM - 32GB ROM - 8MP Front Camera,4.9
very good product.thanks alot daraz.,2020/02/25,28 Nov 2019,5,Daraz Customer,Redmi 8 - 6.22inches - 3GB RAM - 32GB ROM - 8MP Front Camera,4.9
nothing to say just wow,2020/02/25,28 Nov 2019,5,Daraz Customer,Redmi 8 - 6.22inches - 3GB RAM - 32GB ROM - 8MP Front Camera,4.9
 চরম একটি ফোন পেয়েছি,2020/02/25,19 Dec 2019,5,Daraz Customer,Redmi 8 - 6.22inches - 3GB RAM - 32GB ROM - 8MP Front Camera,4.9
একদম অরজিনাল প্রডাক্ট,2020/02/25,21 Jan 2020,5,Daraz Customer,Redmi Note 8 Pro - 6.53inches - 6GB RAM - 64GB ROM - 20MP Selfie Camera,4.9
budget beast,2020/02/25,4  weeks ago,5,Daraz Customer,Redmi Note 8 Pro - 6.53inches - 6GB RAM - 64GB ROM - 20MP Selfie Camera,4.9
THANKS DARAZ 🐶,2020/02/25,15 Nov 2019,5,Daraz Customer,Redmi Note 8 Pro - 6.53inches - 6GB RAM - 64GB ROM - 20MP Selfie Camera,4.9
,2020/02/25,25 Dec 2019,5,Daraz Customer,Redmi Note 8 Pro - 6.53inches - 6GB RAM - 64GB ROM - 20MP Selfie Camera,4.9
,2020/02/25,2  weeks ago,5,Mahmudur R.,"Xiaomi Mi A3 - 6.088inches - 4GB RAM - 64GB ROM air Triple camera 48MP primary Camera, 32MP Air selfie camera",4.6
"new phone but kono Charge nie, battery fully 0%",2020/02/25,28 Nov 2019,5,Daraz Customer,Xiaomi Redmi Note 7 Pro - 6.3inches  - 6GB RAM - 64GB ROM - 48MP + 5MP AI Dual Rear Camera,4.9
Good phone,2020/02/25,09 May 2019,5,Forid U.,"Xiaomi Redmi 7 - 6.26"" - 3GB RAM - 32GB ROM - 12MP + 2MP Rear Dual Camera",5.0
Very good product,2020/02/25,05 Dec 2019,4,Daraz Customer,Xiaomi Redmi Note 7S - 6.3inches - 4GB RAM - 64GB ROM - 48MP + 5MP AI Dual Rear Camera,4.8
"ভাই সেট দেয়ার কথা ব্লু দিলেন সাদা।
ডেলিভারি ফ্রী দেয়ার কথা সেখানে চার্জ নিলেন।
মানি রিসিপ্ট ও দেন নাই।।",2020/02/25,05 Dec 2019,5,Daraz Customer,Redmi Note 8 Pro - 6.53inches - 6GB RAM - 64GB ROM - 20MP Selfie Camera,4.9
,2020/02/25,19 Nov 2019,5,Daraz Customer,Redmi 8 - 6.22inches - 3GB RAM - 32GB ROM - 8MP Front Camera,4.9
,2020/02/25,31 Dec 2019,5,Daraz Customer,Xiaomi Mi A3 - 6.088inches - 4GB RAM - 64GB ROM,4.6
,2020/02/25,26 Dec 2019,5,Daraz Customer,"Xiaomi Mi A3 - 6.088inches - 4GB RAM - 64GB ROM air Triple camera 48MP primary Camera, 32MP Air selfie camera",4.6
,2020/02/25,20 Nov 2019,5,Daraz Customer,"Xiaomi Mi A3 - 6.088inches - 4GB RAM - 64GB ROM air Triple camera 48MP primary Camera, 32MP Air selfie camera",4.6
,2020/02/25,19 Nov 2019,5,Daraz Customer,Xiaomi Mi A3 - 6.088inches - 4GB RAM - 64GB ROM,4.6
Very nice product & i am happy with it,2020/02/25,09 Dec 2019,5,Daraz Customer,Xiaomi Redmi Note 7 Pro - 6.3inches  - 6GB RAM - 64GB ROM - 48MP + 5MP AI Dual Rear Camera,4.9
Genuine product. Performing well as expected. ,2020/02/25,22 Jan 2020,5,Daraz Customer,Xiaomi Redmi Note 7 Pro - 6.3inches  - 6GB RAM - 64GB ROM - 48MP + 5MP AI Dual Rear Camera,4.9
Good product with lowest price. Thanks Daraz,2020/02/25,23 Nov 2019,5,Daraz Customer,Xiaomi Redmi Note 7 Pro - 6.3inches  - 6GB RAM - 64GB ROM - 48MP + 5MP AI Dual Rear Camera,4.9
100% Authorise & Genuine.. Feeling happy...,2020/02/25,19 Nov 2019,5,Mohi M.,Xiaomi Redmi Note 7 Pro - 6.3inches  - 6GB RAM - 64GB ROM - 48MP + 5MP AI Dual Rear Camera,4.9
Good phone,2020/02/25,07 May 2019,5,Forid U.,"Xiaomi Redmi 7 - 6.26"" - 3GB RAM - 32GB ROM - 12MP + 2MP Rear Dual Camera",5.0
Good phone,2020/02/25,11 Nov 2019,5,Daraz Customer,Xiaomi Redmi 7 - 6.26  - 3GB RAM - 32GB ROM - 12MP + 2MP Rear Dual Camera,5.0
"Nice product....
",2020/02/25,19 Nov 2019,3,sourav H.,Xiaomi Redmi Note 7S - 6.3inches - 4GB RAM - 64GB ROM - 48MP + 5MP AI Dual Rear Camera,4.8
,2020/02/25,02 Dec 2019,5,Daraz Customer,Xiaomi Redmi Note 7S - 6.3inches - 4GB RAM - 64GB ROM - 48MP + 5MP AI Dual Rear Camera,4.8
