content,current_date,date,rating,reviewer_name,title,total_rating
,2020/02/27,07 Nov 2019,5,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
,2020/02/27,07 Nov 2019,5,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
,2020/02/27,04 Nov 2019,5,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
,2020/02/27,29 Oct 2019,5,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
,2020/02/27,28 Oct 2019,4,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
,2020/02/27,28 Oct 2019,5,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
,2020/02/27,25 Oct 2019,5,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
,2020/02/27,24 Oct 2019,5,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
,2020/02/27,23 Oct 2019,5,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
,2020/02/27,22 Oct 2019,5,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
,2020/02/27,16 Oct 2019,4,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
,2020/02/27,13 Oct 2019,5,Abdul M.,Fairy Decorative Lights - Yellow,4.7
,2020/02/27,10 Oct 2019,5,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
,2020/02/27,06 Oct 2019,5,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
,2020/02/27,27 Sep 2019,5,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
,2020/02/27,25 Sep 2019,5,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
,2020/02/27,25 Sep 2019,5,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
,2020/02/27,23 Sep 2019,5,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
,2020/02/27,21 Sep 2019,5,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
,2020/02/27,20 Sep 2019,5,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
,2020/02/27,19 Sep 2019,5,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
,2020/02/27,17 Sep 2019,5,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
,2020/02/27,17 Sep 2019,5,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
,2020/02/27,16 Sep 2019,1,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
,2020/02/27,16 Sep 2019,5,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
,2020/02/27,15 Sep 2019,5,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
,2020/02/27,14 Sep 2019,4,Afridi H.,Fairy Decorative Lights - Yellow,4.7
,2020/02/27,12 Sep 2019,5,Alfa A.,Fairy Decorative Lights - Yellow,4.7
,2020/02/27,08 Sep 2019,5,Rayhanatul J.,Fairy Decorative Lights - Yellow,4.7
,2020/02/27,07 Sep 2019,5,Jannat R.,Fairy Decorative Lights - Yellow,4.7
,2020/02/27,06 Sep 2019,5,Rejuanur,Fairy Decorative Lights - Yellow,4.7
,2020/02/27,06 Sep 2019,5,Belgium A.,Fairy Decorative Lights - Yellow,4.7
,2020/02/27,03 Sep 2019,3,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
,2020/02/27,02 Sep 2019,5,panna B.,Fairy Decorative Lights - Yellow,4.7
,2020/02/27,29 Aug 2019,5,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
,2020/02/27,27 Aug 2019,5,Arafath H.,Fairy Decorative Lights - Yellow,4.7
,2020/02/27,26 Aug 2019,1,Faiaz M.,Fairy Decorative Lights - Yellow,4.7
,2020/02/27,24 Aug 2019,5,Fairooz S.,Fairy Decorative Lights - Yellow,4.7
,2020/02/27,23 Aug 2019,5,Annur A.,Fairy Decorative Lights - Yellow,4.7
,2020/02/27,22 Aug 2019,5,محمد خ.,Fairy Decorative Lights - Yellow,4.7
,2020/02/27,20 Aug 2019,4,Arik R.,Fairy Decorative Lights - Yellow,4.7
,2020/02/27,13 Aug 2019,5,Lutfun M.,Fairy Decorative Lights - Yellow,4.7
,2020/02/27,12 Aug 2019,5,Monoara C.,Fairy Decorative Lights - Yellow,4.7
,2020/02/27,26 Jul 2019,4,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
,2020/02/27,21 Jul 2019,5,Abu N.,Fairy Decorative Lights - Yellow,4.7
,2020/02/27,20 Jul 2019,5,Umme H.,Fairy Decorative Lights - Yellow,4.7
,2020/02/27,18 Jul 2019,3,MU F.,Fairy Decorative Lights - Yellow,4.7
,2020/02/27,16 Jul 2019,5,SI S.,Fairy Decorative Lights - Yellow,4.7
,2020/02/27,04 Jul 2019,4,tasia T.,Fairy Decorative Lights - Yellow,4.7
,2020/02/27,04 Jul 2019,4,Jamenur R.,Fairy Decorative Lights - Yellow,4.7
,2020/02/27,01 Jul 2019,5,Arpa,Fairy Decorative Lights - Yellow,4.7
,2020/02/27,19 Jun 2019,4,Faeeja H.,Fairy Decorative Lights - Yellow,4.7
,2020/02/27,15 Jun 2019,3,Ayesha S.,Fairy Decorative Lights - Yellow,4.7
,2020/02/27,15 Jun 2019,5,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
,2020/02/27,27 May 2019,5,Mariyam H.,Fairy Decorative Lights - Yellow,4.7
,2020/02/27,23 May 2019,5,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
,2020/02/27,22 May 2019,5,Sonali H.,Fairy Decorative Lights - Yellow,4.7
,2020/02/27,22 May 2019,4,JUBAIR H.,Fairy Decorative Lights - Yellow,4.7
,2020/02/27,17 May 2019,4,Istiyak A.,Fairy Decorative Lights - Yellow,4.7
,2020/02/27,03 May 2019,5,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
,2020/02/27,28 Apr 2019,5,Kabir,Fairy Decorative Lights - Yellow,4.7
,2020/02/27,24 Apr 2019,5,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
,2020/02/27,20 Apr 2019,4,Md J.,Fairy Decorative Lights - Yellow,4.7
,2020/02/27,02 May 2019,5,Senova M.,Fairy Decorative Lights - Yellow,4.7
good and working,2020/02/27,25 Jul 2019,5,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
Good product. Highly Recommended!!!,2020/02/27,24 Jul 2019,5,Saadman M.,Fairy Decorative Lights - Yellow,4.7
Darun❤❤,2020/02/27,14 Jul 2019,5,Sami A.,Fairy Decorative Lights - Yellow,4.7
