content,current_date,date,rating,reviewer_name,title,total_rating
"Original Qkz Product 
But it's defective
Thanks",2020/02/27,13 Nov 2018,2,Raaz K.,DM7 Zinc Alloy In Ear Earphone - Black,4.5
got original product. nice Earphone.,2020/02/27,17 Oct 2018,3,Rohit K.,DM7 Zinc Alloy In Ear Earphone - Black,4.5
It's a real product and it was so good,2020/02/27,07 Oct 2018,4,Intasar,DM7 Zinc Alloy In Ear Earphone - Black,4.5
,2020/02/27,28 Jun 2019,5,Daraz Customer,DM7 Zinc Alloy In Ear Earphone - Black,4.5
Average.. ,2020/02/27,04 Sep 2019,3,Tarikul S.,DM7 Zinc Alloy In Ear Earphone - Black,4.5
good one.,2020/02/27,27 Jan 2020,5,Daraz Customer,DM7 Zinc Alloy Hifi Super Bass In Ear Earphones - Black,4.5
vlo jinis,2020/02/27,01 Oct 2019,5,Kausar A.,DM7 Zinc Alloy In Ear Earphone - Black,4.5
awesome ,2020/02/27,20 Nov 2019,5,Daraz Customer,DM7 Zinc Alloy Hifi Super Bass In Ear Earphones - Black,4.5
nice one,2020/02/27,14 Sep 2019,4,Ahmed M.,DM7 Zinc Alloy In Ear Earphone - Black,4.5
great ,2020/02/27,29 Dec 2019,5,Daraz Customer,DM7 Zinc Alloy Hifi Super Bass In Ear Earphones - Black,4.5
good. ,2020/02/27,05 Nov 2019,5,Daraz Customer,DM7 Zinc Alloy Hifi Super Bass In Ear Earphones - Black,4.5
good,2020/02/27,06 Jan 2020,5,Daraz Customer,DM7 Zinc Alloy Hifi Super Bass In Ear Earphones - Black,4.5
good,2020/02/27,23 Oct 2019,5,Rayhan H.,DM7 Zinc Alloy In Ear Earphone - Black,4.5
ভালো,2020/02/27,30 Sep 2019,5,Daraz Customer,DM7 Zinc Alloy Hifi Super Bass In Ear Earphones - Black,4.5
,2020/02/27,1  day ago,5,Daraz Customer,DM7 Zinc Alloy In Ear Earphone - Black,4.5
,2020/02/27,1  day ago,5,Daraz Customer,DM7 Zinc Alloy Hifi Super Bass In Ear Earphones - Black,4.5
,2020/02/27,2  days ago,5,Daraz Customer,DM7 Zinc Alloy In Ear Earphone - Black,4.5
,2020/02/27,6  days ago,5,Daraz Customer,DM7 Zinc Alloy In Ear Earphone - Black,4.5
,2020/02/27,2  weeks ago,5,Daraz Customer,DM7 Zinc Alloy In Ear Earphone - Black,4.5
,2020/02/27,4  weeks ago,5,Daraz Customer,DM7 Zinc Alloy Hifi Super Bass In Ear Earphones - Black,4.5
,2020/02/27,25 Jan 2020,5,Daraz Customer,DM7 Zinc Alloy Hifi Super Bass In Ear Earphones - Black,4.5
,2020/02/27,22 Jan 2020,5,Daraz Customer,DM7 Zinc Alloy Hifi Super Bass In Ear Earphones - Black,4.5
,2020/02/27,21 Jan 2020,5,Daraz Customer,DM7 Zinc Alloy Hifi Super Bass In Ear Earphones - Black,4.5
,2020/02/27,15 Jan 2020,5,Daraz Customer,DM7 Zinc Alloy Hifi Super Bass In Ear Earphones - Black,4.5
,2020/02/27,12 Jan 2020,5,Sakib H.,DM7 Zinc Alloy Hifi Super Bass In Ear Earphones - Black,4.5
,2020/02/27,07 Jan 2020,5,Daraz Customer,DM7 Zinc Alloy Hifi Super Bass In Ear Earphones - Black,4.5
